,x1,x2,segment,visit
1361,2,1,1,0
1362,4,1,1,1
1363,6,5,0,0
1364,1,9,0,0
1365,2,0,1,0
1366,7,3,0,0
1367,6,3,1,1
1368,9,7,0,0
1369,3,7,0,1
1370,1,3,0,0
1371,4,4,0,0
1372,7,9,1,0
1373,0,5,1,1
1374,3,5,0,1
1375,6,9,1,0
1376,1,0,1,1
1377,4,1,0,0
1378,4,2,1,0
1379,0,7,1,0
1380,9,0,0,0
1381,3,3,0,0
1382,3,9,1,1
1383,4,2,1,0
1384,7,3,0,0
1385,3,3,0,1
1386,7,7,0,0
1387,2,7,1,0
1388,9,1,0,1
1389,3,2,1,0
1390,8,8,1,0
1391,3,2,0,0
1392,6,4,0,0
1393,0,8,1,0
1394,4,5,1,0
1395,6,4,1,0
1396,3,7,0,1
1397,2,4,0,0
1398,0,5,0,0
1399,8,2,1,1
1400,6,9,0,1
1401,6,4,1,1
1402,1,6,1,0
1403,9,3,1,1
1404,9,3,1,0
1405,6,5,1,1
1406,1,4,1,0
1407,8,2,0,0
1408,2,8,0,0
1409,0,9,1,0
1410,0,6,1,0
1411,7,3,1,1
1412,0,3,1,0
1413,5,3,0,0
1414,1,4,1,0
1415,7,0,1,1
1416,5,2,0,0
1417,3,4,1,1
1418,1,8,1,0
1419,8,4,1,0
1420,5,8,0,0
1421,3,7,0,0
1422,6,4,0,0
1423,6,2,1,1
1424,1,8,1,0
1425,2,1,1,0
1426,7,9,0,1
1427,4,8,1,1
1428,3,3,0,0
1429,0,3,1,0
1430,3,8,1,0
1431,4,3,0,0
1432,1,5,0,0
1433,5,8,1,0
1434,5,2,1,0
1435,8,1,1,0
1436,1,2,0,0
1437,6,2,0,0
1438,6,3,1,0
1439,0,9,1,0
1440,7,7,1,0
1441,1,6,0,0
1442,5,3,1,0
1443,8,2,0,0
1444,7,3,1,1
1445,6,6,1,0
1446,1,2,0,0
1447,3,1,1,1
1448,4,8,1,0
1449,6,5,1,0
1450,1,6,1,1
1451,5,8,0,1
1452,3,7,1,1
1453,1,3,1,0
1454,3,3,1,0
1455,2,4,0,0
1456,2,8,1,0
1457,3,9,0,1
1458,4,9,0,1
1459,6,2,0,0
1460,5,1,1,1
1461,3,2,1,0
1462,0,6,1,1
1463,8,7,1,1
1464,5,9,0,0
1465,3,1,0,1
1466,7,9,0,0
1467,7,2,0,0
1468,0,8,0,1
1469,3,0,0,1
1470,9,6,1,1
1471,1,6,0,0
1472,7,5,1,1
1473,0,6,0,0
1474,5,9,0,0
1475,8,7,0,0
1476,7,5,0,0
1477,6,6,0,0
1478,3,6,1,1
1479,7,0,1,1
1480,1,5,1,1
1481,9,1,1,1
1482,0,4,0,0
1483,4,0,0,0
1484,6,5,1,0
1485,6,6,1,0
1486,5,5,0,0
1487,7,9,0,0
1488,0,9,0,0
1489,6,3,0,0
1490,8,2,1,1
1491,0,9,1,1
1492,1,9,0,0
1493,3,8,0,0
1494,8,1,0,1
1495,8,5,0,0
1496,2,4,0,0
1497,5,8,0,1
1498,9,4,0,0
1499,2,0,1,1
1500,8,5,1,0
1501,3,1,1,0
1502,0,4,0,0
1503,9,2,1,0
1504,8,8,0,0
1505,3,3,0,1
1506,5,7,1,1
1507,0,2,0,0
1508,7,8,1,1
1509,6,3,1,0
1510,5,6,1,1
1511,2,1,0,0
1512,7,9,1,0
1513,4,0,0,0
1514,5,8,1,1
1515,1,8,0,1
1516,2,1,0,0
1517,4,0,1,1
1518,3,5,1,0
1519,4,6,1,0
1520,9,9,0,0
1521,5,6,1,0
1522,7,9,0,1
1523,3,8,1,0
1524,3,5,1,0
1525,1,8,0,1
1526,6,3,0,0
1527,0,1,0,0
1528,3,5,1,1
1529,6,4,0,0
1530,3,6,0,0
1531,6,4,1,0
1532,8,6,1,0
1533,6,5,0,0
1534,7,4,0,0
1535,6,6,1,1
1536,3,8,1,1
1537,5,6,0,0
1538,3,2,1,1
1539,0,0,0,0
1540,7,0,0,1
1541,2,8,1,0
1542,3,9,1,0
1543,3,8,0,0
1544,9,0,1,0
1545,3,3,0,0
1546,7,2,0,0
1547,0,2,0,0
1548,2,2,0,0
1549,2,5,1,0
1550,9,4,1,0
1551,0,9,1,0
1552,8,6,1,0
1553,5,7,0,0
1554,2,0,1,1
1555,0,9,0,0
1556,5,0,0,0
1557,6,4,0,0
1558,9,2,0,0
1559,4,7,0,0
1560,4,7,1,0
1561,4,6,1,0
1562,2,9,0,0
1563,5,8,0,1
1564,2,5,1,0
1565,9,4,0,0
1566,0,4,1,0
1567,1,1,0,0
1568,7,7,1,0
1569,7,7,0,1
1570,3,6,0,0
1571,0,7,1,0
1572,0,5,0,1
1573,0,3,1,1
1574,3,2,0,0
1575,8,3,1,1
1576,7,8,1,0
1577,5,0,0,0
1578,5,7,1,0
1579,4,2,0,0
1580,4,5,1,1
1581,5,0,0,0
1582,6,5,0,0
1583,5,9,0,0
1584,8,6,1,0
1585,5,7,0,0
1586,1,9,0,0
1587,5,4,1,0
1588,3,2,0,0
1589,3,4,1,1
1590,2,1,0,0
1591,6,9,1,0
1592,9,8,1,1
1593,7,3,0,0
1594,3,9,0,0
1595,2,7,0,0
1596,8,3,0,0
1597,0,2,0,0
1598,9,3,1,0
1599,0,0,1,1
1600,2,2,0,0
1601,7,5,1,0
1602,7,7,0,0
1603,6,1,0,0
1604,2,9,1,1
1605,8,8,0,0
1606,1,7,1,1
1607,9,5,1,0
1608,7,4,1,0
1609,7,3,0,0
1610,1,4,1,0
1611,1,9,0,0
1612,9,6,0,1
1613,2,2,1,1
1614,3,8,0,0
1615,8,1,1,1
1616,4,0,0,0
1617,0,7,0,0
1618,8,7,0,0
1619,2,9,0,0
1620,7,4,0,0
1621,1,9,1,0
1622,5,8,1,0
1623,4,9,0,0
1624,6,0,0,0
1625,5,7,1,0
1626,1,5,1,0
1627,5,4,0,0
1628,6,1,1,0
1629,4,8,1,1
1630,2,4,1,1
1631,9,9,1,1
1632,8,0,0,0
1633,5,0,0,0
1634,0,6,1,1
1635,6,2,1,1
1636,5,3,1,1
1637,4,3,1,1
1638,9,6,1,1
1639,8,6,1,1
1640,6,9,0,0
1641,2,6,1,0
1642,4,3,0,1
1643,3,4,0,0
1644,1,6,0,0
1645,4,3,1,0
1646,4,3,1,0
1647,1,6,0,0
1648,6,6,0,0
1649,9,8,1,1
1650,5,7,0,0
1651,8,9,0,0
1652,2,3,1,1
1653,0,6,0,1
1654,6,8,1,1
1655,7,8,1,0
1656,3,5,0,0
1657,8,4,1,0
1658,0,5,0,0
1659,5,3,0,0
1660,2,4,0,0
1661,3,8,0,0
1662,3,3,1,0
1663,8,2,0,0
1664,1,0,1,0
1665,2,1,1,0
1666,4,9,1,0
1667,0,8,0,0
1668,7,6,0,0
1669,3,7,0,0
1670,5,9,0,0
1671,4,8,0,0
1672,3,9,1,1
1673,2,1,0,0
1674,7,6,1,0
1675,0,7,0,1
1676,3,7,1,0
1677,7,9,0,1
1678,9,7,1,0
1679,3,8,0,0
1680,0,0,1,0
1681,3,9,0,0
1682,9,2,0,0
1683,8,7,1,1
1684,2,0,0,0
1685,3,7,0,1
1686,2,2,0,0
1687,8,2,1,0
1688,6,9,1,0
1689,0,7,0,1
1690,9,0,1,0
1691,1,8,0,0
1692,3,3,0,0
1693,4,1,1,1
1694,4,0,0,0
1695,2,7,0,0
1696,5,5,0,0
1697,0,9,1,0
1698,4,6,1,0
1699,9,5,0,0
1700,3,5,0,0
1701,1,4,0,0
1702,6,6,1,1
1703,3,0,1,0
1704,4,0,1,1
1705,7,3,1,1
1706,7,7,1,0
1707,5,2,1,0
1708,6,1,1,0
1709,7,3,0,0
1710,2,9,0,0
1711,5,0,1,0
1712,8,3,0,0
1713,2,9,0,0
1714,6,3,1,1
1715,2,2,0,0
1716,0,6,1,1
1717,8,7,0,0
1718,3,3,1,0
1719,3,4,0,0
1720,1,4,0,0
1721,9,8,1,0
1722,2,3,0,0
1723,6,5,1,0
1724,1,3,0,0
1725,4,0,0,0
1726,0,4,0,0
1727,2,4,1,1
1728,1,5,1,0
1729,5,3,1,0
1730,9,6,1,1
1731,6,4,0,0
1732,5,5,1,1
1733,7,4,1,1
1734,2,6,1,1
1735,5,1,1,0
1736,6,1,0,0
1737,5,9,0,0
1738,6,9,1,1
1739,6,6,0,0
1740,8,2,0,0
1741,0,5,1,0
1742,7,6,0,0
1743,5,6,1,0
1744,5,7,1,1
1745,3,9,0,1
1746,8,7,1,1
1747,6,6,0,1
1748,2,2,1,0
1749,2,8,0,1
1750,2,1,1,0
1751,8,9,1,1
1752,8,0,1,0
1753,8,8,1,0
1754,4,7,0,0
1755,3,1,1,0
1756,4,0,1,1
1757,7,7,1,0
1758,0,2,1,0
1759,5,3,1,1
1760,0,6,1,0
1761,2,4,0,1
1762,9,2,0,0
1763,5,2,1,1
1764,3,6,1,1
1765,0,1,0,0
1766,2,9,1,1
1767,3,2,0,0
1768,9,8,0,1
1769,5,5,1,1
1770,9,5,0,0
1771,7,6,1,0
1772,6,5,1,1
1773,4,4,1,0
1774,7,2,1,0
1775,5,4,0,0
1776,1,2,0,0
1777,8,6,0,0
1778,9,4,0,0
1779,9,7,1,1
1780,6,1,0,0
1781,2,6,1,1
1782,3,9,1,1
1783,1,6,1,1
1784,1,0,0,0
1785,4,9,0,0
1786,9,8,1,0
1787,2,0,1,1
1788,9,7,0,0
1789,2,5,0,0
1790,9,0,0,0
1791,8,9,0,0
1792,3,4,1,1
1793,9,5,0,0
1794,5,6,1,1
1795,1,3,1,1
1796,0,3,0,0
1797,5,0,1,1
1798,9,0,1,1
1799,7,8,0,1
1800,2,4,0,0
1801,1,2,1,0
1802,9,1,1,0
1803,9,0,1,1
1804,0,9,1,1
1805,7,9,1,0
1806,3,0,0,1
1807,5,0,1,0
1808,3,8,1,0
1809,4,0,1,1
1810,4,4,1,0
1811,9,2,1,0
1812,8,2,0,0
1813,1,0,1,1
1814,2,7,0,0
1815,7,7,1,1
1816,7,7,1,0
1817,4,4,1,1
1818,3,1,0,0
1819,1,9,1,1
1820,6,3,0,0
1821,2,7,1,1
1822,5,8,1,0
1823,6,5,0,0
1824,9,1,0,0
1825,0,7,1,1
1826,4,2,0,0
1827,8,0,1,1
1828,1,7,1,1
1829,7,6,0,1
1830,1,9,1,0
1831,7,2,0,0
1832,2,1,1,0
1833,1,7,0,0
1834,8,2,1,0
1835,5,5,0,0
1836,1,5,1,0
1837,7,8,0,1
1838,9,7,0,0
1839,7,7,0,1
1840,0,5,0,0
1841,7,6,0,0
1842,9,4,0,0
1843,2,5,1,1
1844,5,7,1,0
1845,6,0,1,0
1846,2,5,0,1
1847,6,4,1,0
1848,7,3,1,1
1849,0,8,1,1
1850,6,3,1,0
1851,3,8,0,0
1852,8,0,0,0
1853,9,1,0,0
1854,0,5,1,0
1855,0,0,0,1
1856,6,3,0,0
1857,4,2,1,0
1858,3,3,0,0
1859,8,0,0,1
1860,5,4,1,0
1861,5,9,0,0
1862,1,7,1,0
1863,8,4,1,1
1864,3,2,1,1
1865,3,8,0,0
1866,7,6,1,0
1867,8,5,1,1
1868,7,2,0,0
1869,3,8,1,1
1870,9,8,0,1
1871,3,1,0,0
1872,4,4,0,0
1873,0,0,0,0
1874,5,7,0,1
1875,4,8,1,0
1876,0,5,0,0
1877,2,4,0,1
1878,4,1,1,0
1879,0,1,0,0
1880,3,3,0,0
1881,5,8,0,0
1882,5,1,0,0
1883,4,3,0,0
1884,8,4,0,0
1885,2,6,1,0
1886,8,7,1,0
1887,0,6,0,0
1888,9,2,0,0
1889,7,4,0,0
1890,6,4,0,0
1891,5,6,0,0
1892,5,7,0,0
1893,8,0,1,1
1894,3,2,0,0
1895,7,2,1,0
1896,2,0,0,0
1897,2,2,1,0
1898,5,5,1,0
1899,5,4,1,1
1900,7,4,1,0
1901,0,9,1,0
1902,7,6,1,1
1903,5,4,0,0
1904,6,7,0,0
1905,2,4,1,0
1906,3,6,0,0
1907,5,9,0,0
1908,5,3,0,0
1909,1,1,1,0
1910,9,6,1,1
1911,3,8,0,1
1912,0,4,1,0
1913,7,6,0,0
1914,1,8,0,0
1915,9,8,1,1
1916,4,7,1,1
1917,9,5,1,0
1918,2,2,0,0
1919,1,5,1,0
1920,3,1,0,0
1921,1,9,1,0
1922,1,5,1,1
1923,5,7,0,0
1924,8,9,0,0
1925,2,8,1,0
1926,4,4,0,0
1927,5,5,0,1
1928,4,0,0,0
1929,4,8,0,0
1930,8,2,1,0
1931,5,9,1,1
1932,3,4,0,0
1933,3,0,0,0
1934,3,7,1,1
1935,9,4,1,1
1936,3,7,1,0
1937,0,7,1,0
1938,3,4,1,0
1939,1,6,1,1
1940,5,9,1,0
1941,5,6,0,0
1942,9,9,1,1
1943,8,3,1,1
1944,2,7,1,0
1945,3,5,1,1
1946,5,5,0,0
1947,8,9,0,0
1948,5,0,0,1
1949,5,7,0,0
1950,1,3,0,0
1951,7,3,1,1
1952,1,2,0,0
1953,9,2,0,0
1954,6,3,0,0
1955,2,5,1,1
1956,5,9,1,0
1957,8,8,0,0
1958,5,0,0,0
1959,8,2,1,0
1960,1,5,0,0
1961,1,0,0,1
1962,7,6,1,1
1963,7,1,0,0
1964,8,0,0,0
1965,4,5,0,0
1966,6,2,0,1
1967,0,5,1,0
1968,3,6,0,0
1969,3,6,1,0
1970,6,0,1,1
1971,3,8,1,0
1972,9,3,1,0
1973,1,2,0,0
1974,0,6,1,1
1975,7,8,0,0
1976,7,1,0,1
1977,9,3,1,1
1978,6,0,1,1
1979,7,9,0,0
1980,6,3,0,1
1981,3,1,1,1
1982,2,1,1,0
1983,8,5,1,1
1984,4,2,1,0
1985,3,5,0,0
1986,8,1,1,1
1987,1,3,1,0
1988,1,6,0,1
1989,6,5,0,0
1990,3,5,1,0
1991,5,4,0,0
1992,7,8,1,1
1993,6,2,1,1
1994,4,6,0,0
1995,1,8,1,0
1996,0,8,0,0
1997,1,0,0,0
1998,1,8,1,1
1999,7,1,0,1
2000,8,0,0,0
2001,8,8,0,0
2002,4,5,1,0
2003,5,0,1,0
2004,1,1,0,0
2005,6,4,1,1
2006,7,2,0,0
2007,8,9,0,0
2008,8,5,1,1
2009,7,9,1,1
2010,7,8,0,0
2011,8,6,1,0
2012,3,4,0,0
2013,1,5,1,0
2014,7,8,0,0
2015,3,5,1,0
2016,5,9,0,0
2017,1,7,1,1
2018,3,5,0,0
2019,0,6,1,1
2020,2,0,0,0
2021,8,4,1,0
2022,2,6,0,1
2023,2,1,1,0
2024,6,0,0,0
2025,7,8,1,0
2026,4,9,1,1
2027,3,8,0,0
2028,4,4,0,0
2029,0,3,1,1
2030,7,4,0,0
2031,2,4,1,0
2032,9,7,0,1
2033,0,3,1,1
2034,9,0,1,0
2035,9,8,0,0
2036,6,3,1,0
2037,6,5,1,0
2038,1,5,0,0
2039,8,2,0,0
2040,4,6,1,1
2041,4,9,0,0
2042,6,0,1,1
2043,2,2,0,0
2044,7,1,0,0
2045,3,2,0,1
2046,2,1,0,0
2047,8,1,1,0
2048,0,8,1,1
2049,3,9,1,0
2050,7,5,1,1
2051,3,5,0,0
2052,9,4,1,0
2053,3,7,1,0
2054,2,5,0,0
2055,1,3,0,0
2056,5,8,0,0
2057,7,8,0,0
2058,8,1,0,0
2059,3,0,0,1
2060,6,2,0,0
2061,7,8,0,0
2062,8,0,0,0
2063,8,8,0,0
2064,2,5,0,1
2065,0,2,0,1
2066,2,8,1,1
2067,9,3,0,1
2068,6,6,0,0
2069,7,8,0,0
2070,0,6,1,1
2071,7,8,0,0
2072,5,3,0,0
2073,7,7,1,1
2074,5,2,1,0
2075,7,9,0,0
2076,3,7,0,1
2077,0,6,0,0
2078,6,0,0,1
2079,6,3,1,0
2080,4,0,1,0
2081,9,7,1,1
2082,4,2,1,1
2083,8,4,1,0
2084,2,9,1,0
2085,5,5,0,0
2086,1,6,0,0
2087,0,6,0,0
2088,7,1,0,1
2089,7,5,0,1
2090,2,5,1,0
2091,2,6,1,0
2092,7,7,1,1
2093,8,3,0,1
2094,8,1,0,0
2095,0,2,1,0
2096,2,8,1,0
2097,2,0,1,1
2098,3,9,0,0
2099,3,8,0,0
2100,1,5,0,0
2101,0,6,1,0
2102,0,2,1,0
2103,9,4,1,0
2104,2,8,1,0
2105,2,5,0,0
2106,1,5,1,1
2107,8,6,0,0
2108,0,5,1,0
2109,8,4,0,0
2110,2,3,1,0
2111,5,9,1,1
2112,7,2,1,1
2113,0,2,0,0
2114,0,5,0,0
2115,4,6,1,1
2116,5,6,0,1
2117,5,1,0,0
2118,4,2,0,0
2119,3,8,0,0
2120,9,2,0,0
2121,1,2,1,0
2122,7,0,1,0
2123,8,9,1,1
2124,2,6,1,0
2125,0,0,0,0
2126,1,2,0,0
2127,7,1,0,0
2128,4,5,0,0
2129,9,4,0,0
2130,9,9,0,0
2131,5,0,0,1
2132,0,6,0,1
2133,6,0,0,0
2134,9,4,0,0
2135,2,4,1,1
2136,4,2,1,0
2137,5,3,0,0
2138,7,2,0,0
2139,6,0,0,0
2140,0,7,0,0
2141,9,2,0,0
2142,3,0,1,0
2143,0,0,1,1
2144,8,1,0,0
2145,7,2,0,0
2146,9,0,1,1
2147,9,1,0,1
2148,7,3,0,1
2149,8,5,1,1
2150,7,1,1,1
2151,7,9,0,1
2152,7,8,1,0
2153,7,4,0,0
2154,1,3,1,0
2155,1,9,0,0
2156,6,9,0,1
2157,5,0,1,1
2158,8,4,1,0
2159,6,6,1,0
2160,2,9,1,1
2161,7,3,1,0
2162,8,4,1,0
2163,1,4,0,0
2164,6,2,1,1
2165,0,9,1,0
2166,9,5,1,0
2167,1,6,1,0
2168,6,2,1,0
2169,8,2,0,0
2170,3,0,0,0
2171,7,2,1,1
2172,9,7,0,0
2173,9,4,0,0
2174,8,2,0,0
2175,7,5,0,0
2176,7,4,1,0
2177,4,1,0,1
2178,0,9,0,0
2179,4,0,0,0
2180,3,0,1,1
2181,3,2,1,0
2182,8,1,1,0
2183,8,2,0,0
2184,4,8,0,0
2185,5,3,0,0
2186,6,4,1,1
2187,1,2,0,0
2188,3,0,0,0
2189,9,2,0,0
2190,7,4,1,1
2191,2,6,1,0
2192,9,2,1,0
2193,0,3,1,1
2194,8,0,0,1
2195,8,6,0,1
2196,0,1,0,0
2197,7,9,0,0
2198,0,7,1,1
2199,4,6,0,0
2200,6,2,1,1
2201,3,4,1,1
2202,0,7,1,1
2203,2,5,1,0
2204,2,7,0,0
2205,8,6,1,1
2206,5,0,0,0
2207,0,4,1,0
2208,5,0,1,0
2209,4,9,1,0
2210,6,8,0,0
2211,7,1,0,0
2212,0,6,1,1
2213,4,5,0,0
2214,0,2,0,0
2215,9,5,0,0
2216,6,8,0,0
2217,1,2,0,0
2218,8,4,1,1
2219,3,5,0,0
2220,3,7,1,1
2221,7,6,0,1
2222,9,9,1,0
2223,2,1,0,0
2224,0,5,0,0
2225,3,1,1,0
2226,0,6,1,0
2227,8,6,1,0
2228,9,1,1,1
2229,3,4,0,1
2230,0,9,0,0
2231,7,9,0,0
2232,8,5,1,1
2233,7,7,0,1
2234,2,6,1,0
2235,6,6,0,1
2236,3,5,0,0
2237,6,8,0,0
2238,1,6,1,1
2239,0,2,0,0
2240,2,8,0,1
2241,1,9,0,0
2242,9,3,1,1
2243,0,3,1,0
2244,7,5,1,1
2245,5,8,0,0
2246,0,5,0,0
2247,0,5,0,0
2248,8,8,0,1
2249,1,1,1,0
2250,0,3,1,1
2251,9,0,1,1
2252,1,2,0,0
2253,8,1,0,0
2254,7,2,1,0
2255,0,6,1,1
2256,4,7,0,1
2257,9,1,0,1
2258,6,3,1,0
2259,7,2,1,0
2260,4,4,0,0
2261,0,0,0,0
2262,3,4,1,0
2263,3,5,0,1
2264,3,5,0,1
2265,5,4,1,0
2266,6,2,1,1
2267,3,0,0,0
2268,5,5,0,0
2269,4,3,1,1
2270,8,3,0,0
2271,1,9,1,1
2272,1,8,1,1
2273,9,0,1,0
2274,3,5,0,1
2275,6,4,1,1
2276,0,3,1,1
2277,1,6,1,0
2278,2,6,1,0
2279,6,4,1,0
2280,9,3,0,0
2281,9,3,1,1
2282,0,0,0,1
2283,9,1,1,1
2284,5,5,0,0
2285,0,4,0,0
2286,6,8,1,0
2287,7,7,0,1
2288,9,8,0,0
2289,4,8,0,0
2290,2,0,1,0
2291,9,6,1,1
2292,9,2,1,0
2293,2,0,0,0
2294,4,5,0,0
2295,5,5,1,0
2296,2,6,1,1
2297,8,1,1,0
2298,2,4,1,1
2299,1,6,0,0
2300,5,1,0,0
2301,6,3,1,0
2302,5,1,0,0
2303,5,8,0,0
2304,3,4,1,1
2305,8,5,1,0
2306,3,7,0,0
2307,1,2,1,0
2308,1,8,1,1
2309,4,3,1,0
2310,0,2,0,1
2311,2,2,1,1
2312,4,5,0,0
2313,6,7,0,0
2314,1,4,1,0
2315,9,5,0,0
2316,3,3,0,0
2317,0,5,0,0
2318,9,8,0,0
2319,9,7,0,1
2320,2,5,0,0
2321,1,5,1,1
2322,1,2,1,1
2323,0,5,1,0
2324,3,2,1,0
2325,8,9,0,0
2326,0,8,1,0
2327,2,6,1,1
2328,2,4,1,0
2329,9,6,0,1
2330,5,8,1,0
2331,4,4,0,0
2332,5,7,1,0
2333,0,8,0,0
2334,3,2,0,1
2335,5,4,1,1
2336,8,2,0,0
2337,7,6,0,1
2338,6,7,0,1
2339,8,4,0,0
2340,5,4,0,0
2341,4,4,1,1
2342,3,2,1,1
2343,5,3,0,1
2344,7,9,0,0
2345,0,3,0,0
2346,9,1,0,0
2347,8,4,0,0
2348,8,0,0,0
2349,8,1,0,1
2350,6,7,0,0
2351,3,6,1,1
2352,6,5,0,0
2353,3,0,0,0
2354,8,4,0,0
2355,6,1,0,0
2356,0,1,0,0
2357,4,6,0,0
2358,7,1,0,1
2359,6,3,1,1
2360,7,6,1,1
2361,0,6,1,0
2362,2,8,0,0
2363,8,3,0,0
2364,3,4,1,1
2365,5,2,1,1
2366,6,2,0,0
2367,2,5,1,1
2368,3,6,0,0
2369,2,5,0,0
2370,2,6,0,0
2371,7,6,0,0
2372,7,3,1,0
2373,2,2,0,0
2374,3,8,0,0
2375,4,9,1,0
2376,0,1,0,0
2377,6,7,1,0
2378,8,6,0,0
2379,0,3,1,0
2380,8,5,0,0
2381,1,4,1,0
2382,8,4,1,1
2383,7,9,1,0
2384,0,1,0,0
2385,9,3,1,0
2386,8,0,1,1
2387,0,2,1,0
2388,0,7,1,1
2389,1,3,0,0
2390,2,5,0,1
2391,6,5,1,0
2392,9,8,1,1
2393,5,2,1,0
2394,0,4,0,0
2395,6,7,0,0
2396,7,1,0,0
2397,3,7,1,1
2398,2,2,0,0
2399,8,4,1,0
2400,1,3,1,0
2401,6,5,1,1
2402,1,1,0,0
2403,3,0,1,0
2404,8,8,0,0
2405,2,7,1,1
2406,3,3,1,0
2407,6,9,1,1
2408,2,1,0,0
2409,4,4,0,1
2410,9,8,0,1
2411,2,9,1,0
2412,4,2,0,0
2413,0,8,1,0
2414,7,4,1,1
2415,6,9,1,1
2416,8,8,0,0
2417,5,4,1,0
2418,4,8,1,0
2419,5,6,1,0
2420,7,7,1,0
2421,8,8,0,0
2422,4,7,0,1
2423,6,4,0,0
2424,5,5,0,0
2425,6,4,1,0
2426,5,3,0,0
2427,8,4,1,1
2428,8,1,1,1
2429,7,5,1,1
2430,5,3,0,0
2431,4,8,0,0
2432,5,6,1,1
2433,7,4,1,1
2434,0,2,0,0
2435,2,8,0,0
2436,1,6,1,1
2437,5,0,1,1
2438,3,2,0,0
2439,1,5,1,0
2440,0,0,0,0
2441,7,3,0,1
2442,7,1,0,0
2443,3,5,1,1
2444,3,6,1,1
2445,5,8,1,0
2446,2,0,1,0
2447,0,5,0,0
2448,9,5,0,0
2449,9,0,1,1
2450,9,9,0,0
2451,9,0,0,0
2452,3,3,0,0
2453,0,0,1,1
2454,7,1,0,1
2455,1,0,0,0
2456,3,1,1,1
2457,8,8,0,0
2458,0,2,1,0
2459,1,7,0,1
2460,8,9,0,1
2461,3,2,1,0
2462,6,4,0,0
2463,6,0,0,0
2464,4,6,1,1
2465,1,4,1,1
2466,3,3,0,0
2467,5,1,0,0
2468,7,8,1,0
2469,2,8,0,1
2470,0,9,0,0
2471,4,4,1,1
2472,6,2,0,0
2473,3,7,1,1
2474,7,1,0,0
2475,7,1,0,0
2476,4,3,1,0
2477,5,6,1,0
2478,9,7,0,0
2479,0,5,1,0
2480,7,4,1,0
2481,4,8,0,0
2482,2,6,0,0
2483,2,9,0,0
2484,2,2,1,0
2485,8,7,0,0
2486,1,9,1,1
2487,2,9,1,1
2488,6,6,0,0
2489,6,1,0,1
2490,3,5,0,0
2491,2,7,1,1
2492,3,2,0,1
2493,0,6,0,1
2494,9,1,0,0
2495,2,4,1,0
2496,5,6,0,0
2497,9,6,0,0
2498,2,7,0,0
2499,5,8,1,1
2500,4,2,0,0
2501,9,3,0,0
2502,5,8,0,0
2503,8,2,0,0
2504,6,9,1,0
2505,1,5,1,0
2506,5,3,0,0
2507,2,8,0,1
2508,6,0,0,0
2509,7,4,1,0
2510,5,6,0,0
2511,8,9,1,1
2512,5,7,0,0
2513,1,4,1,1
2514,3,6,0,0
2515,7,9,0,0
2516,8,6,0,1
2517,3,2,1,1
2518,8,5,1,1
2519,3,1,1,0
2520,3,9,1,0
2521,7,0,1,1
2522,2,4,0,0
2523,9,7,1,0
2524,1,0,1,0
2525,7,2,0,0
2526,0,7,1,0
2527,3,9,0,0
2528,9,6,0,1
2529,0,2,1,0
2530,0,6,1,1
2531,2,1,1,0
2532,5,0,1,1
2533,4,7,1,0
2534,1,6,1,1
2535,2,3,0,0
2536,5,8,1,0
2537,8,5,1,0
2538,5,6,0,1
2539,9,6,1,1
2540,9,3,0,0
2541,5,3,0,1
2542,4,3,1,1
2543,8,3,0,0
2544,0,7,1,0
2545,7,0,1,1
2546,5,1,1,1
2547,5,6,0,0
2548,0,4,0,0
2549,1,5,0,0
2550,3,3,0,0
2551,6,6,0,1
2552,3,0,1,0
2553,3,7,1,1
2554,4,4,0,0
2555,6,1,0,0
2556,5,2,1,0
2557,0,9,0,0
2558,0,3,1,1
2559,4,1,1,1
2560,2,0,0,0
2561,9,4,0,0
2562,7,6,1,1
2563,1,8,1,0
2564,5,0,0,0
2565,3,8,1,1
2566,8,6,0,1
2567,0,9,0,1
2568,3,5,0,0
2569,3,3,0,0
2570,2,2,0,0
2571,9,8,1,1
2572,1,1,0,1
2573,0,1,1,0
2574,1,0,0,0
2575,5,3,1,0
2576,9,3,0,0
2577,6,6,0,0
2578,0,5,1,1
2579,3,0,0,0
2580,2,8,0,0
2581,7,9,1,0
2582,4,7,1,0
2583,6,6,0,1
2584,2,6,1,1
2585,2,9,0,1
2586,8,3,0,1
2587,3,2,0,0
2588,7,1,1,0
2589,6,6,0,1
2590,6,7,0,0
2591,0,6,1,1
2592,2,7,1,0
2593,5,1,0,0
2594,3,9,0,0
2595,2,7,1,0
2596,5,5,0,0
2597,5,8,0,0
2598,8,1,1,0
2599,0,0,0,1
2600,7,5,1,0
2601,8,3,0,0
2602,8,6,0,1
2603,5,0,1,0
2604,2,3,0,0
2605,3,2,0,0
2606,6,4,0,0
2607,9,3,0,1
2608,8,3,1,0
2609,6,1,1,1
2610,9,6,0,1
2611,6,1,1,0
2612,9,1,1,1
2613,5,3,0,0
2614,3,8,0,0
2615,7,9,1,0
2616,3,3,0,0
2617,7,5,1,0
2618,3,6,1,0
2619,0,2,1,0
2620,8,2,0,0
2621,3,5,0,1
2622,5,4,1,1
2623,5,1,0,0
2624,1,2,1,1
2625,7,7,1,0
2626,5,4,1,1
2627,7,5,0,0
2628,4,2,0,0
2629,5,3,0,0
2630,1,2,1,1
2631,7,3,0,0
